permalink,name,market,status,funding_total_usd
/organization/discourse,Discourse,software,operating, -   
/organization/discourse-analytics,Discourse Analytics,publishing,operating," 12,00,000 "
/organization/discover-books-llc,"Discover Books, LLC",recycling,operating," 85,00,000 "
/organization/discoverly,Discoverly,productivity software,operating," 7,78,000 "
/organization/discoveroom-p-c,Discoveroom P.C.,travel,operating," 5,58,612 "
/organization/discoverx,DiscoveRX,biotechnology,operating," 1,34,00,000 "
/organization/discovery-bay-games,Discovery Bay Games,consumer goods,closed," 1,50,00,000 "
/organization/discovery-labs,Discovery Labs,pharmaceuticals,operating," 49,00,000 "
/organization/discovery-machine,Discovery Machine,software,operating," 1,50,000 "
/organization/discovery-technology-international,Discovery Technology International,manufacturing,operating," 2,46,797 "
/organization/discrete-sport,Discrete Sport,sports,operating," 15,000 "
/organization/disease-diagnostic-group,Disease Diagnostic Group,diagnostics,operating," 5,00,000 "
/organization/disenia,Disenia,e-commerce,operating," 90,000 "
/organization/dish-fm,Dish.fm,mobile,operating," 1,50,000 "
/organization/dishable,Dishable,consumer internet,operating," 11,20,000 "
/organization/dishcrawl,Dishcrawl,consumer internet,operating," 1,50,000 "
/organization/dishopinion,DishOpinion,social media,operating," 5,00,000 "
/organization/diskonhunter-com,DiskonHunter.com,promotional,closed," 1,00,000 "
/organization/dispatch,Dispatch,messaging,acquired," 9,83,000 "
/organization/dispersol-technologies,Dispersol Technologies,biotechnology,operating," 42,75,217 "
/organization/displair,Displair,hardware + software,operating," 49,80,000 "
/organization/displaylink,DisplayLink,semiconductors,operating," 8,66,50,000 "
/organization/displaynote-technologies,DisplayNote Technologies,software,operating," 15,94,194 "
/organization/dispop,Dispop,advertising,operating," 7,25,000 "
/organization/disqus,Disqus,venture capital,operating," 1,05,00,000 "
/organization/disrupt-ck,Disrupt CK,consumer electronics,operating," 50,000 "
/organization/disrupt6,Disrupt6,security,operating, -   
/organization/disruption-corp,Disruption Corp,venture capital,operating," 22,50,000 "
/organization/disruption-corporation-2,Disruption Corporation,financial services,operating," 7,40,725 "
/organization/disruptive-by-design,Disruptive By Design,social media,operating," 10,000 "
/organization/disruptor-beam,Disruptor Beam,internet,operating," 47,91,000 "
/organization/dissolve,Dissolve,advertising,operating," 48,69,058 "
/organization/distalmotion,DistalMotion,biotechnology,operating, -   
/organization/distech-controls,Distech Controls,clean technology,operating," 3,68,93,203 "
/organization/distil-interactive,Distil Interactive,software,acquired," 30,48,000 "
/organization/distil,Distil Networks,advertising,operating," 1,40,48,000 "
/organization/distill,Distill,enterprise software,acquired," 13,00,000 "
/organization/distra,Distra,software,acquired," 38,50,000 "
/organization/distractify,Distractify,news,operating," 70,00,000 "
/organization/distributed-energy-management,Distributed Energy Management,energy management,operating," 17,000 "
/organization/distributed-energy-research-solutions,Distributed Energy Research & Solutions,clean technology,operating," 3,40,000 "
/organization/distributive-networks,Distributive Networks,mobile,operating," 10,00,000 "
/organization/ditlo,ditlo,television,operating," 3,05,000 "
/organization/dittit,Dittit,health and wellness,closed," 18,885 "
/organization/ditto,Ditto,curated web,acquired," 7,75,000 "
/organization/ditto-labs,Ditto Labs,digital media,operating," 33,00,000 "
/organization/ditto-com,DITTO.com,e-commerce,operating," 80,00,000 "
/organization/diurnal,Diurnal,biotechnology,operating," 1,16,15,514 "
/organization/divas-diamond,Divas Diamond,e-commerce,operating," 9,00,000 "
/organization/diveboard,Diveboard,travel,operating," 1,00,000 "
/organization/divergence,Divergence,agriculture,acquired," 1,18,00,000 "
/organization/diverse-energy,Diverse Energy,clean technology,operating," 31,55,252 "
/organization/diverse-school-travel,Diverse School Travel,travel,operating," 3,40,931 "
/organization/diversied-arts-and-entertainment,Diversied Arts And Entertainment,entertainment,operating, -   
/organization/diversion,Diversion,social games,closed," 3,00,000 "
/organization/diversitydoctor,DiversityDoctor,medical,operating, -   
/organization/divesquare,Divesquare,social media,operating," 64,525 "
/organization/divide,Divide,software,acquired," 2,50,00,000 "
/organization/divided,Divided,nonprofits,closed," 1,00,000 "
/organization/dividend-solar,Dividend Solar,residential solar,operating," 15,00,000 "
/organization/divine-cosmetics,Divine Cosmetics,medical,operating, 600 
/organization/divine-media-networks,DIVINE Media Networks,sales and marketing,operating," 1,35,000 "
/organization/divinetworks,DiViNetworks,public relations,operating," 50,00,000 "
/organization/division-prime,Division Prime,security,operating," 1,00,20,000 "
/organization/divitas-networks,DiVitas Networks,messaging,operating," 4,16,44,215 "
/organization/divorce360,divorce360,curated web,operating," 25,00,000 "
/organization/divshot,Divshot,application platforms,operating," 11,80,000 "
/organization/divvy-5,Divvy,automotive,operating," 5,00,000 "
/organization/divvycloud,DivvyCloud,software,operating, -   
/organization/divvydown,DivvyDown,marketplaces,operating," 32,500 "
/organization/divvyhq,DivvyHQ,social media,operating, -   
/organization/divvyshot,Divvyshot,curated web,acquired," 10,000 "
/organization/divx,DivX,software,acquired," 3,50,00,000 "
/organization/diwanee,Diwanee,portals,operating," 82,50,000 "
/organization/dixero,Dixero International SA,curated web,operating," 30,00,000 "
/organization/dixon-technologies,Dixon Technologies,hardware + software,operating," 93,50,000 "
/organization/diy-co,DIY,education,operating," 55,00,000 "
/organization/diy-auto-repair-shop,DIY Auto Repair Shop,manufacturing,operating, -   
/organization/diy-genius,DIY Genius,education,operating," 40,000 "
/organization/dizko-samurai,Dizko Samurai,entertainment,operating, -   
/organization/dizkon-ru,Dizkon,marketplaces,operating," 62,500 "
/organization/dizmo,Dizmo,software,operating," 20,00,000 "
/organization/dizzion,Dizzion,web hosting,operating," 6,78,080 "
/organization/dizzywood,Dizzywood,kids,operating," 20,00,000 "
/organization/djo-global,DJO Global,medical devices,operating," 10,00,000 "
/organization/djtunes,DJTUNES.COM,e-commerce,operating," 7,98,000 "
/organization/djz,DJZ,music,operating," 30,00,000 "
/organization/dkt-technology,DKT Technology,e-commerce,operating, -   
/organization/dlc,DLC,banking,operating," 1,40,00,000 "
/organization/dlc-distributors,DLC Distributors,medical,operating, -   
/organization/dlohaiti,dloHaiti,clean technology,operating," 67,69,900 "
/organization/dlvr-therapeutics,DLVR Therapeutics,biotechnology,operating, -   
/organization/dlyte-com,Dlyte.com,e-commerce,operating," 1,55,000 "
/organization/dmailer,Dmailer,software,closed," 36,10,000 "
/organization/dmc-consulting-group,DMC Consulting Group,networking,operating," 10,000 "
/organization/dmetrics,dMetrics,data mining,operating," 36,00,000 "
/organization/dn2k,DN2K,hardware + software,operating," 41,87,100 "
/organization/dna-direct,DNA Direct,biotechnology,operating," 10,00,000 "
/organization/dna-dynamics,DNA Dynamics,games,operating," 3,41,000 "
/organization/dna-games,DNA Games,games,acquired," 20,00,000 "
/organization/dna-guide,DNA Guide,maps,operating," 2,50,000 "
/organization/dna-health-corp,DNA Health Corp,health and wellness,operating," 1,00,000 "
/organization/dna-response,DNA Response,software,operating," 35,75,000 "
/organization/dna-seq,DNA SEQ,genetic testing,operating," 10,00,000 "
/organization/dna13,DNA13,software,operating," 45,30,000 "
/organization/dnage,DNage,biotechnology,operating," 19,40,000 "
/organization/dnanexus,DNAnexus,biotechnology,operating," 3,15,50,000 "
/organization/dnatrix,DNAtriX,biotechnology,operating," 3,95,54,718 "
/organization/dnd-consulting,DND Consulting,manufacturing,operating, -   
/organization/dotnetnuke-corporatio,DNN Corp,web tools,operating," 1,03,38,000 "
/organization/dnp-green-technology,DNP Green Technology,clean technology,closed," 1,20,00,000 "
/organization/dns-net,DNS:Net,mobile,operating," 64,33,000 "
/organization/do-it-developers,Do IT developers,navigation,operating," 20,000 "
/organization/do-it-in-person,Do It In Person,ticketing,operating, -   
/organization/doapp,DoApp,mobile,operating, -   
/organization/dobango,Dobango,games,operating," 6,00,000 "
/organization/dobleas,Dobleas,advertising,operating," 94,00,000 "
/organization/doblet-6,Doblet,mobile devices,operating," 1,20,000 "
/organization/dobns-agency,Dobns Agency,domains,operating," 1,00,000 "
/organization/docalytics,Docalytics,e-commerce platforms,operating," 5,60,000 "
/organization/docasap,DocASAP,curated web,operating, -   
/organization/docbeat,docBeat,software,operating," 11,00,000 "
/organization/docbookmd,DocbookMD,messaging,operating," 38,97,500 "
/organization/document-depository-corporation,DocDep,enterprise software,operating, -   
/organization/docea-power,Docea Power,software,operating," 15,00,000 "
/organization/docebo,Docebo,corporate training,operating," 33,79,080 "
/organization/docin,Docin,curated web,operating, -   
/organization/docircuits,DoCircuits,electronics,operating, -   
/organization/docitt,Docitt,real time,operating," 1,00,000 "
/organization/docker,Docker,development platforms,operating," 5,50,00,000 "
/organization/dockphp,DockPHP,software,operating, -   
/organization/doccenter,DocLanding,document management,operating," 1,75,000 "
/organization/doclogix-3,DocLogix,business analytics,operating," 27,00,000 "
/organization/doconyou,DocOnYou,social network media,closed," 5,50,200 "
/organization/docphin,Docphin,health care,operating," 10,00,000 "
/organization/docplanner,docplanner,health and wellness,operating," 10,00,000 "
/organization/docracy,Docracy,legal,operating," 8,50,000 "
/organization/docrun,DocRun,law enforcement,operating," 12,50,000 "
/organization/docsea,DocSea,software,operating," 8,63,000 "
/organization/docsend,DocSend,software,operating," 17,00,000 "
/organization/docsink,DocsInk,health and wellness,operating," 10,00,000 "
/organization/docspera,DocSpera,collaboration,operating, -   
/organization/docstoc,Docstoc,curated web,acquired," 40,00,000 "
/organization/doctolib,Doctolib,curated web,operating," 63,62,409 "
/organization/doctor-at-work,Doctor At Work,health care,operating," 58,00,000 "
/organization/doctor-evidence,Doctor Evidence,health care,operating," 15,00,000 "
/organization/doctor-fun,Doctor Fun,startups,operating," 1,55,033 "
/organization/doctor-on-demand,Doctor on Demand,health care,operating," 2,40,00,000 "
/organization/doctor-wealth,Doctor Wealth,property management,operating," 6,40,000 "
/organization/doctor-com,Doctor.com,health care,operating," 1,05,000 "
/organization/doctoratwork-com,DoctorAtWork.com,health care,operating," 18,00,000 "
/organization/doctorbase,DoctorBase,health care,operating," 10,00,000 "
/organization/doctorc,DoctorC,doctors,operating," 4,10,000 "
/organization/doctors-together,Doctors Together,biotechnology,operating," 25,25,000 "
/organization/doctory,Doctory,healthcare services,operating," 20,000 "
/organization/doctrackr,docTrackr,enterprises,acquired," 20,00,000 "
/organization/doctree,DocTree,health care,operating, -   
/organization/doculogy,Doculogy,software,operating, -   
/organization/doculynx,Doculynx,enterprise software,operating," 4,00,000 "
/organization/documaster,Documaster,software compliance,operating," 7,00,000 "
/organization/document-agility,Document Agility,enterprise software,operating," 50,000 "
/organization/document-security-systems,Document Security Systems,security,operating," 1,28,62,048 "
/organization/documentcloud,DocumentCloud,nonprofits,operating," 14,00,000 "
/organization/documistic,documistic,software,closed," 1,00,000 "
/organization/docurated,Docurated,b2b,operating," 53,50,000 "
/organization/docusign,DocuSign,cloud management,operating," 23,00,99,999 "
/organization/docuspeak,DocuSpeak,curated web,operating," 10,000 "
/organization/docusys,DOCUSYS,health and wellness,operating," 88,39,821 "
/organization/docutap,DocuTAP,health care,operating," 2,83,01,362 "
/organization/docverse,DocVerse,curated web,acquired," 13,00,000 "
/organization/docvue,DocVue,health and wellness,operating," 12,65,000 "
/organization/dodreams,Dodreams,mmo games,operating," 11,10,000 "
/organization/doesthatmakesense-com,DoesThatMakeSense.com,colleges,operating," 2,50,000 "
/organization/doforms,doForms,software,operating," 1,00,000 "
/organization/dog-digital,Dog Digital,consulting,operating," 15,94,442 "
/organization/dogecoin,Dogecoin,curated web,operating," 30,000 "
/organization/dogeo,Dogeo,social media,operating," 15,00,000 "
/organization/doggyloot,doggyloot,discounts,operating," 25,00,000 "
/organization/dogi,Dogi,design,operating," 48,89,080 "
/organization/dogspot,DogSpot,pets,operating," 50,00,000 "
