Date,S&P Comp.,Dividend,Earnings,  Consumer Price Index CPI,Date Fraction  ,Long Interest Rate GS10,Real Price,Real Dividend, Real Total Return Price ,Real Earnings, Real TR Scaled Earnings ,Cyclically Adjusted Price Earnings Ratio P/E10 or CAPE,,Cyclically Adjusted Total Return Price Earnings Ratio TR P/E10 or TR CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total Bond Returns,10 Year Annualized Stock Real Return,10 Year Annualized Bonds  Real Return,Real 10 Year Excess Annualized  Returns,,,,
1924.02,8.87,0.53,0.97,17.20,1924.12,4.04,149.73,9.00," 2,445.04 ",16.40, 267.85 ,8.16,,11.76,13.89%,1.00,6.55,11.08%,7.09%,3.99%,,,,
1924.03,8.70,0.54,0.97,17.10,1924.21,4.03,147.72,9.08," 2,424.57 ",16.43, 269.63 ,8.06,,11.61,14.00%,1.00,6.62,10.63%,7.03%,3.60%,,,,
1924.04,8.50,0.54,0.96,17.00,1924.29,4.01,145.17,9.17," 2,395.30 ",16.45, 271.46 ,7.92,,11.42,14.27%,1.00,6.69,10.99%,6.97%,4.01%,,,,
1924.05,8.47,0.54,0.96,17.00,1924.37,3.99,144.66,9.19," 2,399.49 ",16.38, 271.73 ,7.90,,11.38,14.22%,1.00,6.72,9.83%,6.98%,2.85%,,,,
1924.06,8.63,0.54,0.96,17.00,1924.46,3.98,147.39,9.22," 2,457.57 ",16.31, 271.96 ,8.05,,11.60,14.00%,1.00,6.75,9.67%,6.90%,2.77%,,,,
1924.07,9.03,0.54,0.95,17.10,1924.54,3.96,153.32,9.20," 2,569.22 ",16.14, 270.52 ,8.38,,12.07,13.49%,1.00,6.74,8.70%,6.96%,1.73%,,,,
1924.08,9.34,0.54,0.95,17.00,1924.62,3.94,159.52,9.28," 2,686.01 ",16.17, 272.25 ,8.72,,12.56,12.77%,1.00,6.81,7.83%,6.90%,0.93%,,,,
1924.09,9.25,0.55,0.94,17.10,1924.71,3.93,157.06,9.25," 2,657.55 ",16.00, 270.78 ,8.58,,12.36,13.03%,1.00,6.81,7.56%,6.81%,0.76%,,,,
1924.1,9.13,0.55,0.94,17.20,1924.79,3.91,154.12,9.23," 2,620.84 ",15.84, 269.35 ,8.42,,12.13,13.44%,1.00,6.80,7.92%,6.95%,0.97%,,,,
1924.11,9.64,0.55,0.93,17.20,1924.87,3.89,162.73,9.26," 2,780.35 ",15.77, 269.44 ,8.89,,12.80,12.72%,1.00,6.83,7.63%,6.95%,0.68%,,,,
1924.12,10.16,0.55,0.93,17.30,1924.96,3.88,170.51,9.23," 2,926.54 ",15.61, 267.88 ,9.31,,13.41,12.39%,1.00,6.82,7.27%,7.09%,0.18%,,,,
1925.01,10.58,0.55,0.96,17.30,1925.04,3.86,177.56,9.30," 3,060.82 ",16.06, 276.78 ,9.69,,13.95,11.99%,1.00,6.85,6.67%,6.94%,-0.26%,,,,
1925.02,10.67,0.56,0.98,17.20,1925.12,3.85,180.12,9.42," 3,118.34 ",16.60, 287.37 ,9.83,,14.14,11.90%,1.00,6.92,6.12%,6.78%,-0.67%,,,,
1925.03,10.39,0.56,1.01,17.30,1925.21,3.83,174.37,9.44," 3,032.58 ",16.95, 294.79 ,9.52,,13.69,12.42%,1.00,6.91,5.76%,6.83%,-1.07%,,,,
1925.04,10.28,0.57,1.04,17.20,1925.29,3.82,173.53,9.57," 3,031.78 ",17.51, 305.83 ,9.48,,13.62,12.31%,1.00,6.98,6.50%,6.68%,-0.18%,,,,
1925.05,10.61,0.57,1.06,17.30,1925.37,3.80,178.07,9.58," 3,124.96 ",17.84, 313.09 ,9.73,,13.96,12.01%,1.00,6.98,7.02%,6.73%,0.29%,,,,
1925.06,10.80,0.58,1.09,17.50,1925.46,3.79,179.18,9.54," 3,158.52 ",18.08, 318.78 ,9.80,,14.04,12.07%,1.00,6.93,7.43%,6.92%,0.50%,,,,
1925.07,11.10,0.58,1.12,17.70,1925.54,3.77,182.08,9.50," 3,223.53 ",18.32, 324.39 ,9.96,,14.26,12.04%,1.00,6.88,7.79%,7.03%,0.76%,,,,
1925.08,11.25,0.58,1.14,17.70,1925.62,3.76,184.54,9.57," 3,281.21 ",18.75, 333.37 ,10.11,,14.45,11.91%,1.00,6.91,8.34%,7.02%,1.32%,,,,
1925.09,11.51,0.59,1.17,17.70,1925.71,3.74,188.81,9.64," 3,371.32 ",19.19, 342.70 ,10.36,,14.78,11.68%,1.00,6.94,8.31%,7.01%,1.30%,,,,
1925.1,11.89,0.59,1.20,17.70,1925.79,3.73,195.04,9.71," 3,497.07 ",19.64, 352.06 ,10.72,,15.26,11.27%,1.00,6.97,8.23%,7.00%,1.24%,,,,
1925.11,12.26,0.60,1.22,18.00,1925.87,3.71,197.76,9.61," 3,560.15 ",19.73, 355.14 ,10.89,,15.46,11.22%,1.00,6.88,8.97%,7.09%,1.88%,,,,
1925.12,12.46,0.60,1.25,17.90,1925.96,3.70,202.11,9.73," 3,653.05 ",20.28, 366.48 ,11.15,,15.79,10.96%,1.00,6.95,8.72%,7.02%,1.70%,,,,
1926.01,12.65,0.61,1.25,17.90,1926.04,3.68,205.19,9.85," 3,723.59 ",20.26, 367.65 ,11.34,,16.02,10.72%,1.01,6.98,9.13%,7.00%,2.12%,,,,
1926.02,12.67,0.62,1.25,17.90,1926.12,3.65,205.51,9.98," 3,744.57 ",20.24, 368.84 ,11.39,,16.04,10.71%,1.01,7.02,9.71%,6.97%,2.74%,,,,
1926.03,11.81,0.62,1.25,17.80,1926.21,3.62,192.64,10.15," 3,525.42 ",20.36, 372.54 ,10.71,,15.05,11.13%,1.01,7.10,10.72%,6.95%,3.77%,,,,
1926.04,11.48,0.63,1.25,17.90,1926.29,3.60,186.21,10.22," 3,423.35 ",20.23, 371.86 ,10.40,,14.56,11.40%,1.01,7.09,11.09%,6.97%,4.12%,,,,
1926.05,11.56,0.64,1.25,17.80,1926.37,3.57,188.56,10.40," 3,482.51 ",20.32, 375.36 ,10.58,,14.77,11.11%,1.01,7.17,10.33%,6.88%,3.45%,,,,
1926.06,12.11,0.65,1.25,17.70,1926.46,3.54,198.65,10.58," 3,685.09 ",20.42, 378.86 ,11.20,,15.59,10.46%,1.01,7.25,10.12%,6.70%,3.42%,,,,
1926.07,12.62,0.65,1.24,17.50,1926.54,3.51,209.38,10.83," 3,900.91 ",20.64, 384.53 ,11.87,,16.47,9.86%,1.01,7.37,10.08%,6.47%,3.61%,,,,
1926.08,13.12,0.66,1.24,17.40,1926.62,3.48,218.93,11.01," 4,095.87 ",20.74, 388.05 ,12.49,,17.26,9.31%,1.01,7.45,9.72%,6.30%,3.42%,,,,
1926.09,13.32,0.67,1.24,17.50,1926.71,3.45,220.99,11.07," 4,151.81 ",20.61, 387.13 ,12.69,,17.47,9.08%,1.01,7.45,9.73%,6.33%,3.40%,,,,
1926.1,13.02,0.68,1.24,17.60,1926.79,3.43,214.79,11.14," 4,052.68 ",20.49, 386.59 ,12.43,,17.03,9.15%,1.01,7.45,10.59%,6.35%,4.24%,,,,
1926.11,13.19,0.68,1.24,17.70,1926.87,3.40,216.36,11.20," 4,100.00 ",20.36, 385.75 ,12.62,,17.22,8.94%,1.01,7.44,10.80%,6.38%,4.42%,,,,
1926.12,13.49,0.69,1.24,17.70,1926.96,3.37,221.29,11.32," 4,211.12 ",20.34, 387.09 ,13.01,,17.68,8.63%,1.01,7.48,10.35%,6.34%,4.01%,,,,
1927.01,13.40,0.70,1.23,17.50,1927.04,3.34,222.32,11.56," 4,249.17 ",20.39, 389.72 ,13.19,,17.84,8.35%,1.00,7.61,10.55%,6.11%,4.44%,,,,
1927.02,13.66,0.70,1.22,17.40,1927.12,3.34,227.94,11.74," 4,375.20 ",20.32, 390.12 ,13.63,,18.36,7.78%,1.00,7.67,10.59%,6.06%,4.53%,,,,
1927.03,13.87,0.71,1.21,17.30,1927.21,3.34,232.78,11.92," 4,487.20 ",20.27, 390.81 ,14.03,,18.81,7.51%,1.00,7.74,10.26%,5.92%,4.33%,,,,
1927.04,14.21,0.72,1.20,17.30,1927.29,3.34,238.49,12.03," 4,616.52 ",20.09, 388.88 ,14.49,,19.34,6.79%,1.00,7.76,9.23%,5.85%,3.38%,,,,
1927.05,14.70,0.72,1.19,17.40,1927.37,3.34,245.29,12.07," 4,767.73 ",19.79, 384.66 ,15.00,,19.94,6.45%,1.00,7.74,8.35%,5.84%,2.51%,,,,
1927.06,14.89,0.73,1.18,17.60,1927.46,3.34,245.64,12.04," 4,793.98 ",19.38, 378.30 ,15.12,,20.01,6.35%,1.00,7.67,7.93%,5.96%,1.97%,,,,
1927.07,15.22,0.74,1.16,17.30,1927.54,3.34,255.44,12.36," 5,005.31 ",19.54, 382.80 ,15.82,,20.85,6.04%,1.00,7.83,8.06%,5.71%,2.35%,,,,
1927.08,16.03,0.74,1.15,17.20,1927.62,3.33,270.59,12.55," 5,322.83 ",19.46, 382.86 ,16.86,,22.14,5.44%,1.00,7.90,7.55%,5.65%,1.90%,,,,
1927.09,16.94,0.75,1.14,17.30,1927.71,3.33,284.30,12.59," 5,613.12 ",19.18, 378.74 ,17.82,,23.29,4.94%,1.00,7.87,5.33%,5.64%,-0.31%,,,,
1927.1,16.68,0.76,1.13,17.40,1927.79,3.33,278.33,12.63," 5,515.98 ",18.89, 374.35 ,17.54,,22.84,4.94%,1.00,7.85,3.92%,5.70%,-1.78%,,,,
1927.11,17.06,0.76,1.12,17.30,1927.87,3.33,286.32,12.81," 5,695.41 ",18.81, 374.24 ,18.13,,23.52,4.69%,1.00,7.92,2.77%,5.72%,-2.94%,,,,
1927.12,17.46,0.77,1.11,17.30,1927.96,3.33,293.03,12.92," 5,850.37 ",18.63, 371.93 ,18.65,,24.10,4.39%,1.00,7.94,2.46%,5.79%,-3.33%,,,,
1928.01,17.53,0.78,1.13,17.30,1928.04,3.33,294.21,13.04," 5,895.51 ",19.02, 381.04 ,18.81,,24.22,4.13%,1.00,7.96,2.86%,5.94%,-3.09%,,,,
1928.02,17.32,0.78,1.16,17.10,1928.12,3.35,294.08,13.30," 5,915.22 ",19.61, 394.46 ,18.87,,24.22,3.90%,1.00,8.06,2.71%,5.92%,-3.22%,,,,
1928.03,18.25,0.79,1.18,17.10,1928.21,3.38,309.87,13.41," 6,255.33 ",19.98, 403.43 ,19.94,,25.51,3.66%,1.00,8.07,1.50%,5.95%,-4.45%,,,,
1928.04,19.40,0.80,1.20,17.10,1928.29,3.40,329.40,13.53," 6,672.25 ",20.38, 412.72 ,21.26,,27.10,3.18%,1.00,8.08,0.42%,5.91%,-5.48%,,,,
1928.05,20.00,0.80,1.22,17.20,1928.37,3.42,337.61,13.56," 6,861.51 ",20.63, 419.24 ,21.83,,27.73,2.88%,1.00,8.04,0.37%,6.07%,-5.70%,,,,
1928.06,19.02,0.81,1.25,17.10,1928.46,3.44,322.95,13.75," 6,586.75 ",21.14, 431.15 ,20.91,,26.48,2.86%,1.00,8.09,1.07%,6.03%,-4.97%,,,,
1928.07,19.16,0.82,1.27,17.10,1928.54,3.47,325.32,13.87," 6,658.80 ",21.53, 440.68 ,21.08,,26.61,2.53%,1.00,8.10,2.86%,6.06%,-3.20%,,,,
1928.08,19.78,0.82,1.29,17.10,1928.62,3.49,335.85,13.98," 6,898.12 ",21.90, 449.88 ,21.76,,27.39,2.16%,1.00,8.11,2.60%,6.09%,-3.49%,,,,
1928.09,21.17,0.83,1.31,17.30,1928.71,3.51,355.30,13.93," 7,321.36 ",22.02, 453.74 ,23.00,,28.87,1.81%,1.00,8.02,1.57%,6.24%,-4.67%,,,,
1928.1,21.60,0.84,1.34,17.20,1928.79,3.53,364.62,14.12," 7,537.75 ",22.54, 465.88 ,23.58,,29.50,1.43%,1.00,8.08,2.46%,6.28%,-3.82%,,,,
1928.11,23.06,0.84,1.36,17.20,1928.87,3.56,389.26,14.24," 8,071.77 ",22.91, 475.00 ,25.12,,31.34,0.96%,1.00,8.09,1.80%,6.30%,-4.50%,,,,
1928.12,23.15,0.85,1.38,17.10,1928.96,3.58,393.07,14.43," 8,175.60 ",23.43, 487.36 ,25.30,,31.47,0.73%,1.00,8.14,1.41%,6.27%,-4.86%,,,,
1929.01,24.86,0.86,1.40,17.10,1929.04,3.60,422.10,14.60," 8,804.81 ",23.75, 495.49 ,27.08,,33.59,0.45%,1.01,8.15,0.54%,6.29%,-5.75%,,,,
1929.02,24.99,0.87,1.42,17.10,1929.12,3.57,424.31,14.77," 8,876.53 ",24.08, 503.68 ,27.13,,33.56,0.65%,1.01,8.20,0.49%,6.35%,-5.86%,,,,
1929.03,25.43,0.88,1.44,17.00,1929.21,3.55,434.32,15.03," 9,112.16 ",24.56, 515.27 ,27.68,,34.13,0.42%,1.01,8.29,0.25%,6.26%,-6.01%,,,,
1929.04,25.28,0.89,1.46,16.90,1929.29,3.52,434.31,15.29," 9,138.74 ",25.03, 526.71 ,27.57,,33.90,0.22%,1.01,8.38,-1.01%,6.25%,-7.26%,,,,
1929.05,25.66,0.90,1.48,17.00,1929.37,3.50,438.25,15.37," 9,248.50 ",25.21, 531.99 ,27.70,,33.97,0.17%,1.01,8.37,-0.73%,6.29%,-7.02%,,,,
1929.06,26.15,0.91,1.50,17.10,1929.46,3.47,444.01,15.45," 9,397.16 ",25.38, 537.24 ,27.94,,34.17,0.23%,1.01,8.36,-0.67%,6.34%,-7.01%,,,,
1929.07,28.48,0.92,1.51,17.30,1929.54,3.45,477.98,15.44," 10,143.38 ",25.41, 539.22 ,29.93,,36.51,-0.16%,1.01,8.31,-1.15%,6.44%,-7.59%,,,,
1929.08,30.10,0.93,1.53,17.30,1929.62,3.42,505.17,15.61," 10,747.96 ",25.73, 547.40 ,31.48,,38.29,-0.47%,1.01,8.35,-1.83%,6.42%,-8.24%,,,,
1929.09,31.30,0.94,1.55,17.30,1929.71,3.39,525.31,15.78," 11,204.42 ",26.05, 555.57 ,32.56,,39.50,-0.61%,1.01,8.39,-1.42%,6.17%,-7.58%,,,,
1929.1,27.99,0.95,1.57,17.30,1929.79,3.37,469.75,15.94," 10,047.88 ",26.38, 564.32 ,28.96,,35.05,-0.37%,1.00,8.43,-0.13%,6.22%,-6.35%,,,,
1929.11,20.58,0.96,1.59,17.30,1929.87,3.34,345.39,16.11," 7,416.55 ",26.70, 573.36 ,21.17,,25.59,0.71%,1.00,8.48,2.81%,6.20%,-3.39%,,,,
1929.12,21.40,0.97,1.61,17.20,1929.96,3.32,361.24,16.37," 7,786.19 ",27.18, 585.78 ,22.01,,26.57,0.29%,1.00,8.57,2.11%,6.12%,-4.01%,,,,
1930.01,21.71,0.97,1.56,17.10,1930.04,3.29,368.62,16.48," 7,974.79 ",26.44, 571.94 ,22.31,,26.90,-0.01%,1.00,8.66,1.92%,6.11%,-4.19%,,,,
1930.02,23.07,0.97,1.50,17.00,1930.12,3.29,394.02,16.60," 8,554.13 ",25.67, 557.30 ,23.70,,28.53,-0.44%,1.00,8.73,1.11%,5.99%,-4.87%,,,,
1930.03,23.94,0.97,1.45,16.90,1930.21,3.30,411.29,16.71," 8,959.47 ",24.91, 542.66 ,24.59,,29.57,-0.75%,1.00,8.81,0.63%,5.94%,-5.31%,,,,
1930.04,25.46,0.97,1.40,17.00,1930.29,3.30,434.83,16.62," 9,502.45 ",23.86, 521.40 ,25.84,,31.04,-1.19%,1.00,8.77,0.18%,6.01%,-5.83%,,,,
1930.05,23.94,0.97,1.34,16.90,1930.37,3.31,411.29,16.74," 9,018.49 ",23.07, 505.92 ,24.31,,29.17,-1.15%,1.00,8.85,-0.72%,5.97%,-6.69%,,,,
1930.06,21.52,0.98,1.29,16.80,1930.46,3.31,371.92,16.85," 8,185.89 ",22.29, 490.70 ,21.87,,26.24,-0.90%,1.00,8.92,-0.67%,5.84%,-6.51%,,,,
1930.07,21.06,0.98,1.24,16.60,1930.54,3.32,368.35,17.07," 8,138.73 ",21.64, 478.04 ,21.55,,25.85,-0.90%,1.00,9.05,-0.16%,5.80%,-5.97%,,,,
1930.08,20.79,0.98,1.18,16.50,1930.62,3.32,365.83,17.19," 8,114.73 ",20.82, 461.75 ,21.30,,25.56,-0.68%,1.00,9.13,0.13%,5.75%,-5.62%,,,,
1930.09,20.78,0.98,1.13,16.60,1930.71,3.32,363.46,17.10," 8,093.57 ",19.76, 440.12 ,21.07,,25.29,-0.42%,1.00,9.10,0.62%,5.83%,-5.21%,,,,
1930.1,17.92,0.98,1.08,16.50,1930.79,3.33,315.33,17.21," 7,053.88 ",18.95, 423.94 ,18.21,,21.88,0.31%,1.00,9.17,2.16%,5.78%,-3.62%,,,,
1930.11,16.62,0.98,1.02,16.40,1930.87,3.33,294.24,17.34," 6,614.36 ",18.11, 407.13 ,16.94,,20.38,0.71%,1.00,9.25,3.11%,5.73%,-2.62%,,,,
1930.12,15.51,0.98,0.97,16.10,1930.96,3.34,279.71,17.67," 6,320.74 ",17.49, 395.30 ,16.06,,19.35,1.05%,1.00,9.45,3.13%,5.47%,-2.34%,,,,
1931.01,15.98,0.97,0.94,15.90,1931.04,3.34,291.81,17.65," 6,627.43 ",17.17, 389.85 ,16.71,,20.17,0.88%,1.00,9.59,2.72%,5.35%,-2.63%,,,,
1931.02,17.20,0.95,0.91,15.70,1931.12,3.37,318.08,17.63," 7,257.64 ",16.83, 383.98 ,18.16,,21.96,0.56%,1.00,9.71,1.19%,5.19%,-4.00%,,,,
1931.03,17.53,0.94,0.88,15.60,1931.21,3.40,326.27,17.50," 7,477.57 ",16.38, 375.37 ,18.58,,22.49,0.40%,1.00,9.78,0.94%,5.02%,-4.09%,,,,
1931.04,15.86,0.93,0.85,15.50,1931.29,3.43,297.09,17.36," 6,842.02 ",15.92, 366.69 ,16.87,,20.46,0.96%,1.00,9.85,1.50%,4.85%,-3.35%,,,,
1931.05,14.33,0.91,0.82,15.30,1931.37,3.45,271.94,17.33," 6,296.05 ",15.56, 360.28 ,15.40,,18.72,1.59%,1.00,9.98,2.12%,4.62%,-2.50%,,,,
1931.06,13.87,0.90,0.79,15.10,1931.46,3.48,266.69,17.31," 6,208.04 ",15.19, 353.59 ,15.06,,18.36,1.64%,1.00,10.12,2.46%,4.24%,-1.78%,,,,
1931.07,14.33,0.89,0.76,15.10,1931.54,3.51,275.54,17.05," 6,447.01 ",14.61, 341.92 ,15.52,,18.96,1.36%,1.00,10.12,2.64%,4.21%,-1.57%,,,,
1931.08,13.90,0.87,0.73,15.10,1931.62,3.54,267.27,16.79," 6,286.29 ",14.04, 330.14 ,15.01,,18.38,1.55%,1.00,10.13,2.77%,4.05%,-1.27%,,,,
1931.09,11.83,0.86,0.70,15.00,1931.71,3.57,228.99,16.65," 5,418.43 ",13.55, 320.62 ,12.82,,15.76,2.71%,1.00,10.20,4.26%,3.81%,0.45%,,,,
1931.1,10.25,0.85,0.67,14.90,1931.79,3.60,199.73,16.50," 4,758.79 ",13.06, 311.06 ,11.15,,13.76,3.78%,1.00,10.28,5.12%,3.58%,1.54%,,,,
1931.11,10.39,0.83,0.64,14.70,1931.87,3.62,205.22,16.46," 4,922.10 ",12.64, 303.19 ,11.42,,14.16,3.46%,1.00,10.42,4.26%,3.35%,0.91%,,,,
1931.12,8.44,0.82,0.61,14.60,1931.96,3.65,167.84,16.31," 4,058.30 ",12.13, 293.31 ,9.31,,11.61,5.41%,1.00,10.50,5.58%,3.19%,2.39%,,,,
1932.01,8.30,0.79,0.59,14.30,1932.04,3.68,168.52,16.11," 4,107.16 ",12.05, 293.59 ,9.31,,11.69,5.40%,1.01,10.73,5.59%,2.82%,2.78%,,,,
1932.02,8.23,0.77,0.58,14.10,1932.12,3.65,169.47,15.79," 4,162.35 ",11.88, 291.67 ,9.34,,11.79,5.27%,1.01,10.94,5.12%,2.57%,2.55%,,,,
1932.03,8.26,0.74,0.56,14.00,1932.21,3.62,171.30,15.35," 4,238.77 ",11.61, 287.37 ,9.41,,11.95,5.26%,1.01,11.08,4.28%,2.33%,1.96%,,,,
1932.04,6.28,0.71,0.54,13.90,1932.29,3.59,131.18,14.90," 3,276.61 ",11.35, 283.47 ,7.19,,9.19,8.50%,1.01,11.23,6.56%,2.16%,4.41%,,,,
1932.05,5.51,0.69,0.53,13.70,1932.37,3.56,116.77,14.55," 2,947.12 ",11.16, 281.71 ,6.39,,8.24,10.13%,1.01,11.45,7.76%,1.85%,5.92%,,,,
1932.06,4.77,0.66,0.51,13.60,1932.46,3.53,101.83,14.09," 2,599.71 ",10.89, 277.96 ,5.57,,7.24,12.41%,1.01,11.60,9.73%,1.73%,8.00%,,,,
1932.07,5.01,0.63,0.49,13.60,1932.54,3.50,106.96,13.52," 2,759.28 ",10.53, 271.69 ,5.84,,7.65,11.54%,1.01,11.67,9.48%,1.64%,7.84%,,,,
1932.08,7.53,0.61,0.48,13.50,1932.62,3.46,161.95,13.05," 4,205.95 ",10.25, 266.27 ,8.83,,11.63,5.81%,1.01,11.82,4.90%,1.46%,3.44%,,,,
1932.09,8.26,0.58,0.46,13.40,1932.71,3.43,178.97,12.57," 4,675.33 ",9.97, 260.37 ,9.76,,12.89,4.69%,1.01,11.97,3.97%,1.35%,2.61%,,,,
1932.1,7.12,0.55,0.44,13.30,1932.79,3.40,155.43,12.08," 4,086.66 ",9.68, 254.44 ,8.48,,11.24,6.14%,1.01,12.13,6.06%,1.12%,4.94%,,,,
1932.11,7.05,0.53,0.43,13.20,1932.87,3.37,155.07,11.59," 4,102.52 ",9.39, 248.30 ,8.46,,11.26,6.06%,1.01,12.28,6.18%,0.95%,5.23%,,,,
1932.12,6.82,0.50,0.41,13.10,1932.96,3.34,151.16,11.08," 4,023.41 ",9.09, 241.88 ,8.26,,11.03,6.26%,1.01,12.44,6.43%,0.78%,5.66%,,,,
1933.01,7.09,0.50,0.41,12.90,1933.04,3.31,159.58,11.14," 4,272.25 ",9.28, 248.56 ,8.73,,11.69,5.54%,1.00,12.71,6.47%,0.59%,5.88%,,,,
1933.02,6.25,0.49,0.42,12.70,1933.12,3.29,142.89,11.20," 3,850.39 ",9.49, 255.67 ,7.83,,10.52,6.72%,1.00,12.96,8.25%,0.41%,7.84%,,,,
1933.03,6.23,0.49,0.42,12.60,1933.21,3.28,143.56,11.18," 3,893.63 ",9.62, 260.93 ,7.87,,10.63,6.58%,1.00,13.11,8.37%,0.13%,8.23%,,,,
1933.04,6.89,0.48,0.42,12.60,1933.29,3.26,158.77,11.06," 4,331.11 ",9.68, 264.02 ,8.72,,11.81,5.31%,1.00,13.17,7.49%,0.00%,7.50%,,,,
1933.05,8.87,0.48,0.42,12.60,1933.37,3.25,204.39,10.95," 5,600.64 ",9.74, 266.77 ,11.25,,15.25,2.75%,1.00,13.22,5.15%,-0.08%,5.23%,,,,
1933.06,10.39,0.47,0.43,12.70,1933.46,3.23,237.53,10.75," 6,533.27 ",9.72, 267.24 ,13.10,,17.77,1.53%,1.00,13.17,3.77%,-0.02%,3.79%,,,,
1933.07,11.23,0.47,0.43,13.10,1933.54,3.22,248.90,10.31," 6,869.47 ",9.47, 261.50 ,13.75,,18.66,1.37%,1.00,12.82,3.56%,0.33%,3.24%,,,,
1933.08,10.67,0.46,0.43,13.20,1933.62,3.20,234.70,10.12," 6,500.74 ",9.46, 261.98 ,13.00,,17.65,1.94%,1.00,12.77,3.71%,0.44%,3.27%,,,,
1933.09,10.58,0.46,0.43,13.20,1933.71,3.18,232.72,10.01," 6,469.00 ",9.51, 264.45 ,12.92,,17.55,1.94%,1.00,12.83,3.97%,0.36%,3.60%,,,,
1933.1,9.55,0.45,0.44,13.20,1933.79,3.17,210.06,9.90," 5,862.15 ",9.57, 267.02 ,11.70,,15.90,2.71%,1.00,12.88,4.94%,0.34%,4.60%,,,,
1933.11,9.78,0.45,0.44,13.20,1933.87,3.15,215.12,9.79," 6,026.10 ",9.62, 269.57 ,12.01,,16.33,2.50%,1.00,12.93,4.21%,0.32%,3.88%,,,,
1933.12,9.97,0.44,0.44,13.20,1933.96,3.14,219.30,9.68," 6,165.76 ",9.68, 272.11 ,12.28,,16.71,2.34%,1.00,12.98,4.15%,0.30%,3.85%,,,,
1934.01,10.54,0.44,0.44,13.20,1934.04,3.12,231.84,9.70," 6,540.99 ",9.77, 275.66 ,13.03,,17.72,1.89%,1.00,13.03,3.91%,0.28%,3.63%,,,,
1934.02,11.32,0.44,0.45,13.30,1934.12,3.09,247.12,9.64," 6,994.89 ",9.79, 277.02 ,13.93,,18.95,1.55%,1.00,13.00,3.19%,0.34%,2.85%,,,,
1934.03,10.74,0.44,0.45,13.30,1934.21,3.07,234.46,9.66," 6,659.28 ",9.88, 280.57 ,13.25,,18.04,2.00%,1.00,13.06,4.03%,0.32%,3.71%,,,,
1934.04,10.92,0.44,0.46,13.30,1934.29,3.04,238.39,9.68," 6,793.80 ",9.97, 284.13 ,13.52,,18.40,1.94%,1.00,13.12,3.63%,0.24%,3.39%,,,,
1934.05,9.81,0.44,0.46,13.30,1934.37,3.01,214.16,9.70," 6,126.25 ",10.06, 287.77 ,12.18,,16.58,2.77%,1.00,13.19,4.93%,0.22%,4.71%,,,,
1934.06,9.94,0.45,0.47,13.40,1934.46,2.98,215.38,9.64," 6,184.09 ",10.08, 289.30 ,12.29,,16.73,2.80%,1.00,13.15,5.30%,0.22%,5.08%,,,,
1934.07,9.47,0.45,0.47,13.40,1934.54,2.96,205.19,9.66," 5,914.80 ",10.17, 293.05 ,11.74,,16.00,3.15%,1.00,13.22,6.03%,0.14%,5.89%,,,,
1934.08,9.10,0.45,0.47,13.40,1934.62,2.93,197.17,9.68," 5,706.95 ",10.26, 296.82 ,11.32,,15.43,3.56%,1.00,13.28,6.29%,0.12%,6.17%,,,,
1934.09,8.88,0.45,0.48,13.60,1934.71,2.90,189.58,9.55," 5,510.13 ",10.19, 296.29 ,10.91,,14.89,4.00%,1.00,13.15,6.54%,0.25%,6.29%,,,,
1934.1,8.95,0.45,0.48,13.50,1934.79,2.87,192.49,9.64," 5,618.06 ",10.36, 302.37 ,11.11,,15.17,3.74%,1.00,13.31,6.63%,0.15%,6.48%,,,,
1934.11,9.20,0.45,0.49,13.50,1934.87,2.85,197.86,9.66," 5,798.48 ",10.45, 306.19 ,11.45,,15.65,3.50%,1.00,13.37,6.27%,0.13%,6.13%,,,,
1934.12,9.26,0.45,0.49,13.40,1934.96,2.82,200.64,9.75," 5,903.67 ",10.62, 312.40 ,11.64,,15.92,3.25%,1.00,13.54,6.29%,-0.02%,6.30%,,,,
1935.01,9.26,0.45,0.57,13.60,1935.04,2.79,197.69,9.61," 5,840.40 ",12.17, 359.51 ,11.50,,15.73,3.53%,1.00,13.40,6.76%,0.11%,6.64%,,,,
1935.02,8.98,0.45,0.65,13.70,1935.12,2.78,190.31,9.54," 5,645.94 ",13.78, 408.67 ,11.09,,15.18,3.99%,1.00,13.35,7.51%,0.19%,7.33%,,,,
1935.03,8.41,0.45,0.73,13.70,1935.21,2.77,178.23,9.54," 5,311.15 ",15.47, 461.02 ,10.40,,14.24,4.54%,1.00,13.39,8.21%,0.19%,8.02%,,,,
1935.04,9.04,0.45,0.76,13.80,1935.29,2.76,190.20,9.40," 5,690.97 ",15.92, 476.35 ,11.10,,15.20,4.07%,1.00,13.34,7.77%,0.26%,7.51%,,,,
1935.05,9.75,0.44,0.78,13.80,1935.37,2.74,205.14,9.33," 6,161.20 ",16.48, 495.00 ,11.99,,16.40,3.37%,1.00,13.38,7.29%,0.20%,7.09%,,,,
1935.06,10.12,0.44,0.81,13.70,1935.46,2.73,214.47,9.32," 6,465.03 ",17.17, 517.46 ,12.54,,17.14,2.82%,1.00,13.53,6.89%,0.02%,6.87%,,,,
